Edge,Weight
"(137, 115)",1.4770458278690057e-07
"(138, 115)",2.3783659486298347e-08
"(140, 115)",1.4892815869416154e-08
"(150, 44)",1.6103677798658584e-08
"(152, 115)",1.3569066936724994e-07
"(159, 4)",2.1825385942975117e-10
"(2, 33)",7.58345404250349e-09
"(33, 2)",7.58345404250349e-09
"(7, 56)",3.7953160614279113e-08
"(7, 67)",3.8910005883963095e-08
"(28, 158)",8.56786202769613e-08
"(56, 7)",3.7953160614279113e-08
"(67, 7)",3.8910005883963095e-08
"(158, 28)",8.56786202769613e-08
"(2, 37)",2.7855389106434814e-08
"(33, 154)",4.6005632883508145e-09
"(35, 86)",1.8701527437769982e-08
"(37, 2)",2.7855389106434814e-08
"(37, 153)",2.756723442113677e-08
"(86, 35)",1.8701527437769982e-08
"(153, 37)",2.756723442113677e-08
"(154, 33)",4.6005632883508145e-09
"(106, 145)",5.861703300524823e-09
"(145, 106)",5.861703300524823e-09
"(13, 70)",5.2409765416427945e-09
"(47, 70)",4.165456615891715e-08
"(47, 108)",6.001017622219768e-08
"(48, 131)",2.2161382418062202e-08
"(48, 138)",2.604766962122085e-08
"(70, 13)",5.2409765416427945e-09
"(70, 47)",4.165456615891715e-08
"(94, 98)",7.291840375955871e-08
"(94, 101)",8.509981341831008e-07
"(94, 106)",5.042221040696404e-08
"(94, 114)",1.851137791201533e-08
"(98, 94)",7.291840375955871e-08
"(101, 94)",8.509981341831008e-07
"(106, 94)",5.042221040696404e-08
"(108, 47)",6.001017622219768e-08
"(114, 94)",1.851137791201533e-08
"(131, 48)",2.2161382418062202e-08
"(138, 48)",2.604766962122085e-08
"(0, 44)",5.5297254183036175e-09
"(18, 62)",5.247542683212652e-09
"(44, 0)",5.5297254183036175e-09
"(44, 131)",1.696858712800046e-08
"(44, 145)",1.574521490965708e-07
"(62, 18)",5.247542683212652e-09
"(131, 44)",1.696858712800046e-08
"(145, 44)",1.574521490965708e-07
"(18, 59)",9.517160748373499e-09
"(51, 56)",4.2448143539835266e-08
"(56, 51)",4.2448143539835266e-08
"(56, 98)",7.776658282988468e-08
"(59, 18)",9.517160748373499e-09
"(68, 77)",9.866723931711224e-09
"(77, 68)",9.866723931711224e-09
"(89, 110)",2.5368832227905768e-08
"(98, 56)",7.776658282988468e-08
"(110, 89)",2.5368832227905768e-08
"(28, 36)",2.4983479034587804e-07
"(30, 134)",1.3825193434513494e-08
"(30, 154)",4.34027356277511e-08
"(30, 156)",2.3976362228950165e-08
"(35, 158)",1.0231863948699052e-08
"(36, 28)",2.4983479034587804e-07
"(37, 157)",1.4873376688992072e-08
"(38, 42)",3.177055063474654e-08
"(38, 85)",2.155217693200484e-08
"(38, 87)",1.219054368561956e-08
"(38, 90)",2.1313297793312813e-09
"(42, 38)",3.177055063474654e-08
"(54, 59)",3.295021251403796e-09
"(59, 54)",3.295021251403796e-09
"(85, 38)",2.155217693200484e-08
"(87, 38)",1.219054368561956e-08
"(90, 38)",2.1313297793312813e-09
"(134, 30)",1.3825193434513494e-08
"(154, 30)",4.34027356277511e-08
"(156, 30)",2.3976362228950165e-08
"(157, 37)",1.4873376688992072e-08
"(158, 35)",1.0231863948699052e-08
"(23, 80)",1.219930823026516e-10
"(24, 80)",3.192413089436741e-08
"(71, 81)",1.0689673400422959e-08
"(76, 80)",9.628084877514691e-08
"(80, 23)",1.219930823026516e-10
"(80, 24)",3.192413089436741e-08
"(80, 76)",9.628084877514691e-08
"(81, 71)",1.0689673400422959e-08
"(134, 175)",5.435923711161195e-09
"(139, 175)",1.0389764302232152e-06
"(143, 172)",8.597723244463396e-08
"(156, 172)",5.0891554970178277e-08
"(167, 175)",1.3330680559420216e-08
"(172, 143)",8.597723244463396e-08
"(172, 156)",5.0891554970178277e-08
"(172, 179)",3.666245795841405e-07
"(175, 134)",5.435923711161195e-09
"(175, 139)",1.0389764302232152e-06
"(175, 167)",1.3330680559420216e-08
"(179, 172)",3.666245795841405e-07
"(181, 184)",6.060664947682426e-08
"(184, 181)",6.060664947682426e-08
"(45, 110)",6.377678355799314e-08
"(107, 110)",5.018222385781238e-08
"(110, 45)",6.377678355799314e-08
"(110, 107)",5.018222385781238e-08
"(111, 117)",2.0234627603106978e-07
"(117, 111)",2.0234627603106978e-07
"(21, 134)",1.57670895598964e-08
"(134, 21)",1.57670895598964e-08
"(0, 128)",7.4404293097056024e-09
"(0, 151)",5.364221828634592e-08
"(23, 138)",5.806227551040459e-09
"(35, 39)",1.1028481239350185e-08
"(39, 35)",1.1028481239350185e-08
"(39, 88)",4.105791854650912e-08
"(48, 54)",1.914720115792079e-08
"(48, 98)",1.9074029466992215e-08
"(54, 48)",1.914720115792079e-08
"(88, 39)",4.105791854650912e-08
"(98, 48)",1.9074029466992215e-08
"(113, 120)",1.226282532026549e-07
"(120, 113)",1.226282532026549e-07
"(128, 0)",7.4404293097056024e-09
"(138, 23)",5.806227551040459e-09
"(151, 0)",5.364221828634592e-08
"(4, 151)",7.579515681754856e-09
"(4, 179)",8.060396794462577e-11
"(40, 152)",4.124405705852041e-09
"(127, 182)",3.952444771471164e-08
"(151, 4)",7.579515681754856e-09
"(152, 40)",4.124405705852041e-09
"(179, 4)",8.060396794462577e-11
"(182, 127)",3.952444771471164e-08
"(1, 34)",3.940064630114648e-08
"(34, 1)",3.940064630114648e-08
"(153, 174)",1.709524255488759e-08
"(153, 175)",4.6739252468341874e-09
"(174, 153)",1.709524255488759e-08
"(175, 153)",4.6739252468341874e-09
"(12, 75)",2.4183446356573768e-08
"(75, 12)",2.4183446356573768e-08
"(29, 38)",1.7388577096729326e-09
"(38, 29)",1.7388577096729326e-09
"(51, 95)",4.8566729304866385e-08
"(73, 95)",2.5892344268640954e-08
"(95, 51)",4.8566729304866385e-08
"(95, 73)",2.5892344268640954e-08
"(95, 98)",7.623834896719472e-08
"(95, 109)",2.4186885383414847e-08
"(95, 114)",8.465732292961548e-08
"(98, 95)",7.623834896719472e-08
"(109, 95)",2.4186885383414847e-08
"(114, 95)",8.465732292961548e-08
"(6, 13)",3.5381333418627037e-09
"(12, 21)",6.259611371461915e-08
"(12, 84)",1.3798773679241094e-08
"(13, 6)",3.5381333418627037e-09
"(21, 12)",6.259611371461915e-08
"(84, 12)",1.3798773679241094e-08
"(14, 77)",2.3867477239036816e-07
"(77, 14)",2.3867477239036816e-07
"(69, 73)",2.4099766922821193e-08
"(73, 69)",2.4099766922821193e-08
"(107, 148)",4.588234503444255e-08
"(148, 107)",4.588234503444255e-08
"(57, 60)",1.0526214744288609e-07
"(57, 62)",4.652322616038873e-08
"(60, 57)",1.0526214744288609e-07
"(62, 57)",4.652322616038873e-08
"(151, 177)",5.177972636519454e-09
"(177, 151)",5.177972636519454e-09
"(17, 23)",5.093733790317856e-08
"(23, 17)",5.093733790317856e-08
"(28, 33)",5.2730086963492795e-09
"(28, 34)",9.988369242819317e-08
"(33, 28)",5.2730086963492795e-09
"(34, 28)",9.988369242819317e-08
"(61, 162)",9.198394934628595e-09
"(62, 162)",1.5477915837891487e-08
"(68, 162)",2.824122297795384e-07
"(70, 162)",3.7731261670614913e-07
"(162, 61)",9.198394934628595e-09
"(162, 62)",1.5477915837891487e-08
"(162, 68)",2.824122297795384e-07
"(162, 70)",3.7731261670614913e-07
"(32, 88)",3.604569087656273e-09
"(88, 32)",3.604569087656273e-09
"(2, 141)",3.355497035784083e-08
"(44, 110)",8.363004231007118e-08
"(54, 102)",2.7607693908748843e-10
"(55, 102)",1.8079205688081856e-08
"(90, 110)",5.467803830218652e-08
"(92, 141)",3.0924320881808853e-09
"(102, 54)",2.7607693908748843e-10
"(102, 55)",1.8079205688081856e-08
"(104, 136)",2.7770106214575208e-08
"(104, 139)",6.688100882001891e-07
"(104, 146)",2.7318236561768572e-08
"(104, 147)",3.0506816983688623e-06
"(104, 150)",3.910500812054352e-09
"(104, 152)",3.484760036087664e-08
"(104, 174)",1.2667109139385957e-08
"(105, 113)",1.4419656579889306e-09
"(108, 141)",1.5049845814019136e-09
"(110, 44)",8.363004231007118e-08
"(110, 90)",5.467803830218652e-08
"(113, 105)",1.4419656579889306e-09
"(114, 141)",8.251762828592746e-09
"(136, 104)",2.7770106214575208e-08
"(139, 104)",6.688100882001891e-07
"(141, 2)",3.355497035784083e-08
"(141, 92)",3.0924320881808853e-09
"(141, 108)",1.5049845814019136e-09
"(141, 114)",8.251762828592746e-09
"(146, 104)",2.7318236561768572e-08
"(147, 104)",3.0506816983688623e-06
"(150, 104)",3.910500812054352e-09
"(152, 104)",3.484760036087664e-08
"(174, 104)",1.2667109139385957e-08
"(90, 121)",4.090010996549154e-08
"(121, 90)",4.090010996549154e-08
"(22, 164)",1.3199439763411647e-08
"(26, 80)",4.1231338343550306e-09
"(80, 26)",4.1231338343550306e-09
"(164, 22)",1.3199439763411647e-08
"(24, 32)",0.0
"(32, 24)",0.0
"(80, 95)",1.708026573510324e-08
"(95, 80)",1.708026573510324e-08
"(95, 131)",1.6466324600135824e-08
"(95, 132)",4.284680817553029e-08
"(96, 140)",1.319308609026848e-07
"(98, 107)",1.3109120970966615e-06
"(107, 98)",1.3109120970966615e-06
"(131, 95)",1.6466324600135824e-08
"(132, 95)",4.284680817553029e-08
"(140, 96)",1.319308609026848e-07
"(3, 145)",7.369729360107158e-07
"(93, 145)",2.5422266958230466e-08
"(129, 157)",1.0672742689621373e-09
"(130, 145)",2.995899421875947e-07
"(145, 3)",7.369729360107158e-07
"(145, 93)",2.5422266958230466e-08
"(145, 130)",2.995899421875947e-07
"(145, 155)",1.4873226206191248e-08
"(145, 180)",6.3544500032245805e-09
"(155, 145)",1.4873226206191248e-08
"(157, 129)",1.0672742689621373e-09
"(180, 145)",6.3544500032245805e-09
"(38, 89)",2.6153688992280877e-08
"(46, 86)",4.076252579920947e-08
"(86, 46)",4.076252579920947e-08
"(87, 91)",1.785696923661817e-09
"(89, 38)",2.6153688992280877e-08
"(91, 87)",1.785696923661817e-09
"(110, 114)",5.797003173787137e-08
"(110, 115)",1.482473344083246e-08
"(110, 122)",3.5300780965030754e-08
"(114, 110)",5.797003173787137e-08
"(115, 110)",1.482473344083246e-08
"(122, 110)",3.5300780965030754e-08
"(46, 102)",3.4490926559271884e-08
"(91, 124)",1.2005482830090841e-08
"(102, 46)",3.4490926559271884e-08
"(104, 118)",2.5043722207129804e-08
"(118, 104)",2.5043722207129804e-08
"(118, 150)",1.1591391313459098e-07
"(119, 146)",3.6554755666884375e-08
"(124, 91)",1.2005482830090841e-08
"(146, 119)",3.6554755666884375e-08
"(150, 118)",1.1591391313459098e-07
"(150, 178)",2.1119090476418023e-08
"(178, 150)",2.1119090476418023e-08
"(1, 130)",9.13550124437279e-09
"(7, 135)",5.239055411720983e-09
"(7, 161)",2.4291695173891032e-08
"(7, 162)",1.1791804155336649e-07
"(10, 131)",2.8992153033868817e-07
"(14, 131)",5.665609137395222e-07
"(16, 22)",1.7156131626450133e-08
"(18, 64)",3.895365097150716e-08
"(19, 131)",2.646548864504439e-07
"(21, 131)",9.951058643764554e-09
"(22, 16)",1.7156131626450133e-08
"(63, 135)",7.288756087575621e-08
"(63, 166)",4.5576482410325525e-07
"(64, 18)",3.895365097150716e-08
"(64, 163)",1.349302062673511e-07
"(66, 136)",2.9700993072386456e-08
"(67, 95)",3.948082157497386e-09
"(67, 163)",2.1136521688447374e-07
"(67, 166)",4.7619867042196046e-07
"(82, 131)",6.361261739584734e-09
"(83, 131)",3.0478254302579444e-06
"(93, 127)",4.219124605242541e-09
"(95, 67)",3.948082157497386e-09
"(103, 133)",5.346590192800704e-08
"(107, 140)",9.549223634053305e-09
"(127, 93)",4.219124605242541e-09
"(130, 1)",9.13550124437279e-09
"(131, 10)",2.8992153033868817e-07
"(131, 14)",5.665609137395222e-07
"(131, 19)",2.646548864504439e-07
"(131, 21)",9.951058643764554e-09
"(131, 82)",6.361261739584734e-09
"(131, 83)",3.0478254302579444e-06
"(132, 163)",4.15996233016358e-08
"(133, 103)",5.346590192800704e-08
"(135, 7)",5.239055411720983e-09
"(135, 63)",7.288756087575621e-08
"(136, 66)",2.9700993072386456e-08
"(139, 163)",4.449610457868403e-09
"(140, 107)",9.549223634053305e-09
"(161, 7)",2.4291695173891032e-08
"(162, 7)",1.1791804155336649e-07
"(163, 64)",1.349302062673511e-07
"(163, 67)",2.1136521688447374e-07
"(163, 132)",4.15996233016358e-08
"(163, 139)",4.449610457868403e-09
"(166, 63)",4.5576482410325525e-07
"(166, 67)",4.7619867042196046e-07
"(3, 29)",1.242607048368427e-07
"(3, 157)",2.8677613173044847e-07
"(3, 182)",6.01383636222863e-08
"(29, 3)",1.242607048368427e-07
"(130, 161)",9.917251020397088e-10
"(157, 3)",2.8677613173044847e-07
"(161, 130)",9.917251020397088e-10
"(182, 3)",6.01383636222863e-08
"(7, 19)",1.43087248716256e-08
"(7, 79)",1.0457409160835596e-08
"(7, 81)",2.1494314594860953e-07
"(7, 89)",7.189395923035136e-08
"(19, 7)",1.43087248716256e-08
"(79, 7)",1.0457409160835596e-08
"(81, 7)",2.1494314594860953e-07
"(89, 7)",7.189395923035136e-08
"(11, 82)",3.847666679095912e-09
"(82, 11)",3.847666679095912e-09
"(134, 183)",3.322436548103269e-08
"(174, 183)",6.739480795658892e-08
"(180, 184)",4.55120243714191e-08
"(183, 134)",3.322436548103269e-08
"(183, 174)",6.739480795658892e-08
"(184, 180)",4.55120243714191e-08
"(6, 94)",1.5929980889950457e-08
"(94, 6)",1.5929980889950457e-08
"(44, 84)",1.4982404650254466e-08
"(84, 44)",1.4982404650254466e-08
"(107, 111)",5.21645375783919e-08
"(111, 107)",5.21645375783919e-08
"(129, 148)",4.28592912271597e-08
"(129, 177)",1.2393829962320524e-08
"(148, 129)",4.28592912271597e-08
"(177, 129)",1.2393829962320524e-08
"(131, 167)",3.341049595714399e-09
"(135, 172)",1.4693650740582598e-08
"(167, 131)",3.341049595714399e-09
"(172, 135)",1.4693650740582598e-08
"(9, 14)",7.835586401938599e-09
"(9, 15)",2.7675687519490566e-08
"(9, 24)",2.1637106328853406e-07
"(9, 26)",1.728546834556255e-07
"(9, 83)",1.5551696819215977e-08
"(9, 160)",2.8061641899057577e-09
"(14, 9)",7.835586401938599e-09
"(15, 9)",2.7675687519490566e-08
"(24, 9)",2.1637106328853406e-07
"(26, 9)",1.728546834556255e-07
"(83, 9)",1.5551696819215977e-08
"(160, 9)",2.8061641899057577e-09
"(14, 133)",3.633758183241298e-09
"(133, 14)",3.633758183241298e-09
"(106, 143)",2.4332581579263508e-08
"(143, 106)",2.4332581579263508e-08
"(7, 139)",2.2134548771646223e-07
"(130, 139)",1.1310235237260713e-07
"(131, 139)",2.706435452637379e-06
"(132, 139)",4.330182434841845e-07
"(139, 7)",2.2134548771646223e-07
"(139, 130)",1.1310235237260713e-07
"(139, 131)",2.706435452637379e-06
"(139, 132)",4.330182434841845e-07
"(139, 145)",2.390122251227922e-07
"(139, 146)",5.584186979490369e-08
"(139, 152)",3.4467012710592826e-07
"(139, 156)",3.6586487794920686e-07
"(139, 160)",1.8900425402534893e-07
"(140, 146)",3.342117385803552e-07
"(145, 139)",2.390122251227922e-07
"(146, 139)",5.584186979490369e-08
"(146, 140)",3.342117385803552e-07
"(152, 139)",3.4467012710592826e-07
"(156, 139)",3.6586487794920686e-07
"(160, 139)",1.8900425402534893e-07
"(169, 177)",3.373454404709264e-09
"(177, 169)",3.373454404709264e-09
"(10, 48)",2.192190251548709e-08
"(48, 10)",2.192190251548709e-08
"(48, 74)",8.94763871883697e-08
"(48, 79)",3.1280134749067656e-07
"(48, 93)",1.0131514294187127e-07
"(48, 108)",8.413647378802125e-08
"(54, 67)",1.9325615951970576e-07
"(67, 54)",1.9325615951970576e-07
"(67, 99)",1.6997669831653185e-07
"(74, 48)",8.94763871883697e-08
"(79, 48)",3.1280134749067656e-07
"(93, 48)",1.0131514294187127e-07
"(99, 67)",1.6997669831653185e-07
"(108, 48)",8.413647378802125e-08
"(140, 148)",1.2162667584192377e-07
"(148, 140)",1.2162667584192377e-07
"(146, 175)",2.6162434778598254e-06
"(152, 175)",4.831902344903938e-07
"(175, 146)",2.6162434778598254e-06
"(175, 152)",4.831902344903938e-07
"(49, 52)",6.6620451377730205e-09
"(52, 49)",6.6620451377730205e-09
"(26, 162)",1.1106703112773175e-08
"(131, 162)",3.5963308775421865e-08
"(162, 26)",1.1106703112773175e-08
"(162, 131)",3.5963308775421865e-08
"(162, 171)",9.150593172080335e-09
"(171, 162)",9.150593172080335e-09
"(159, 168)",9.250060865421498e-09
"(168, 159)",9.250060865421498e-09
"(125, 148)",2.430144263598777e-08
"(148, 125)",2.430144263598777e-08
"(8, 95)",4.69962557758663e-09
"(93, 96)",9.647577670079954e-08
"(95, 8)",4.69962557758663e-09
"(96, 93)",9.647577670079954e-08
"(96, 112)",6.167271635604266e-07
"(96, 114)",3.401644335099263e-07
"(112, 96)",6.167271635604266e-07
"(114, 96)",3.401644335099263e-07
"(4, 122)",6.950594499954832e-08
"(44, 121)",1.0419874740819068e-08
"(45, 122)",4.160970235034256e-09
"(89, 122)",3.193526509903677e-08
"(92, 122)",1.3097945839035674e-08
"(118, 148)",4.3773127345048124e-08
"(121, 44)",1.0419874740819068e-08
"(122, 4)",6.950594499954832e-08
"(122, 45)",4.160970235034256e-09
"(122, 89)",3.193526509903677e-08
"(122, 92)",1.3097945839035674e-08
"(148, 118)",4.3773127345048124e-08
"(8, 161)",8.993588096473104e-10
"(20, 68)",3.73220387928086e-09
"(68, 20)",3.73220387928086e-09
"(161, 8)",8.993588096473104e-10
"(10, 45)",1.8957919678541657e-08
"(12, 45)",2.1791458948428044e-07
"(45, 10)",1.8957919678541657e-08
"(45, 12)",2.1791458948428044e-07
"(45, 49)",5.301935175339167e-07
"(45, 71)",2.717217455483478e-07
"(45, 78)",8.285533681373636e-07
"(45, 79)",3.154113699110894e-07
"(45, 81)",1.6038232075743508e-08
"(49, 45)",5.301935175339167e-07
"(71, 45)",2.717217455483478e-07
"(78, 45)",8.285533681373636e-07
"(79, 45)",3.154113699110894e-07
"(81, 45)",1.6038232075743508e-08
"(40, 154)",5.217515308686416e-09
"(153, 178)",5.006388192896338e-09
"(154, 40)",5.217515308686416e-09
"(155, 160)",3.0940512374399987e-08
"(160, 155)",3.0940512374399987e-08
"(178, 153)",5.006388192896338e-09
"(146, 173)",1.6067912156358943e-07
"(154, 173)",2.105902012772276e-07
"(173, 146)",1.6067912156358943e-07
"(173, 154)",2.105902012772276e-07
"(173, 178)",1.9118175984544905e-06
"(178, 173)",1.9118175984544905e-06
"(4, 126)",2.636885909623743e-08
"(126, 4)",2.636885909623743e-08
"(126, 129)",8.472248680391203e-09
"(129, 126)",8.472248680391203e-09
"(34, 80)",1.6145111203513807e-07
"(34, 83)",1.3323987246849356e-08
"(80, 34)",1.6145111203513807e-07
"(83, 34)",1.3323987246849356e-08
"(135, 142)",3.8364257548550995e-08
"(142, 135)",3.8364257548550995e-08
"(3, 104)",5.477586384472488e-08
"(8, 104)",2.4077902338603963e-08
"(104, 3)",5.477586384472488e-08
"(104, 8)",2.4077902338603963e-08
"(104, 130)",3.2024340157477127e-07
"(104, 132)",2.1482154721752522e-08
"(104, 133)",4.456053481760591e-08
"(130, 104)",3.2024340157477127e-07
"(132, 104)",2.1482154721752522e-08
"(133, 104)",4.456053481760591e-08
"(43, 155)",6.0034643922790565e-09
"(80, 130)",1.494282031444527e-08
"(130, 80)",1.494282031444527e-08
"(155, 43)",6.0034643922790565e-09
"(36, 85)",4.470940950795921e-09
"(85, 36)",4.470940950795921e-09
"(39, 155)",2.2134599930723198e-07
"(39, 184)",3.9712725197205145e-07
"(155, 39)",2.2134599930723198e-07
"(184, 39)",3.9712725197205145e-07
"(5, 35)",7.588273120973099e-09
"(35, 5)",7.588273120973099e-09
"(4, 47)",4.975077061430966e-08
"(47, 4)",4.975077061430966e-08
"(47, 101)",6.72843896154518e-07
"(47, 115)",1.9871558265549538e-07
"(47, 141)",1.3692496025896617e-08
"(101, 47)",6.72843896154518e-07
"(115, 47)",1.9871558265549538e-07
"(141, 47)",1.3692496025896617e-08
"(4, 143)",9.716380588997708e-08
"(6, 143)",2.8977613197866958e-08
"(127, 143)",1.0592950729915174e-06
"(143, 4)",9.716380588997708e-08
"(143, 6)",2.8977613197866958e-08
"(143, 127)",1.0592950729915174e-06
"(143, 149)",1.5659963992220582e-06
"(143, 150)",1.9836129467876162e-06
"(143, 151)",1.077949463024197e-07
"(149, 143)",1.5659963992220582e-06
"(150, 143)",1.9836129467876162e-06
"(151, 143)",1.077949463024197e-07
"(126, 182)",0.0
"(182, 126)",0.0
"(64, 140)",1.6124287090709306e-08
"(65, 101)",3.937302039958013e-08
"(101, 65)",3.937302039958013e-08
"(140, 64)",1.6124287090709306e-08
"(12, 63)",2.423018230501839e-09
"(17, 162)",3.795637582015843e-09
"(18, 163)",5.471987378768972e-07
"(19, 163)",9.284725877023448e-08
"(48, 162)",3.684198190967436e-08
"(62, 166)",5.0149381536357396e-08
"(63, 12)",2.423018230501839e-09
"(63, 165)",3.033450468592491e-08
"(67, 161)",1.4118697322373919e-09
"(102, 166)",2.6942394981688267e-08
"(136, 164)",2.0769796549302555e-08
"(137, 166)",9.199972339501983e-09
"(141, 177)",1.105121327782399e-09
"(161, 67)",1.4118697322373919e-09
"(162, 17)",3.795637582015843e-09
"(162, 48)",3.684198190967436e-08
"(163, 18)",5.471987378768972e-07
"(163, 19)",9.284725877023448e-08
"(164, 136)",2.0769796549302555e-08
"(165, 63)",3.033450468592491e-08
"(166, 62)",5.0149381536357396e-08
"(166, 102)",2.6942394981688267e-08
"(166, 137)",9.199972339501983e-09
